date,competition,weight,home_team,away_team,home_goals,away_goals,total_goals,goal_diff,result,btts,over_2_5,over_3_5,home_win,draw,away_win,neutral
2014-03-05,Friendly,0.1,North Macedonia,Latvia,2,1,3,1,H,1,1,0,1,0,0,False
2014-03-05,Friendly,0.1,Malawi,Zimbabwe,1,4,5,-3,A,1,1,1,0,0,1,False
2014-03-05,Friendly,0.1,Mali,Senegal,1,1,2,0,D,1,0,0,0,1,0,True
2014-03-05,Friendly,0.1,Mauritania,Niger,1,1,2,0,D,1,0,0,0,1,0,False
2014-03-05,Friendly,0.1,Montenegro,Ghana,1,0,1,1,H,0,0,0,1,0,0,False
2014-03-05,Friendly,0.1,Morocco,Gabon,1,1,2,0,D,1,0,0,0,1,0,False
2014-03-05,Friendly,0.1,Mozambique,Angola,1,1,2,0,D,1,0,0,0,1,0,False
2014-03-05,Friendly,0.1,Namibia,Tanzania,1,1,2,0,D,1,0,0,0,1,0,False
2014-03-05,AFC Asian Cup qualification,0.8,Oman,Singapore,3,1,4,2,H,1,1,1,1,0,0,False
2014-03-05,Friendly,0.1,Philippines,Azerbaijan,0,1,1,-1,A,0,0,0,0,0,1,True
2014-03-05,Friendly,0.1,Poland,Scotland,0,1,1,-1,A,0,0,0,0,0,1,False
2014-03-05,Friendly,0.1,Portugal,Cameroon,5,1,6,4,H,1,1,1,1,0,0,False
2014-03-05,AFC Asian Cup qualification,0.8,Qatar,Bahrain,0,0,0,0,D,0,0,0,0,1,0,False
2014-03-05,Friendly,0.1,Romania,Argentina,0,0,0,0,D,0,0,0,0,1,0,False
2014-03-05,Friendly,0.1,Russia,Armenia,2,0,2,2,H,0,0,0,1,0,0,False
2014-03-05,AFC Asian Cup qualification,0.8,Saudi Arabia,Indonesia,1,0,1,1,H,0,0,0,1,0,0,False
2014-03-05,Friendly,0.1,South Africa,Brazil,0,5,5,-5,A,0,1,1,0,0,1,False
2014-03-05,Friendly,0.1,Spain,Italy,1,0,1,1,H,0,0,0,1,0,0,False
2014-03-05,Friendly,0.1,Saint Lucia,Jamaica,0,5,5,-5,A,0,1,1,0,0,1,False
2014-03-05,Friendly,0.1,Switzerland,Croatia,2,2,4,0,D,1,1,1,0,1,0,False
2014-03-05,AFC Asian Cup qualification,0.8,Thailand,Lebanon,2,5,7,-3,A,1,1,1,0,0,1,False
2014-03-05,Friendly,0.1,Turkey,Sweden,2,1,3,1,H,1,1,0,1,0,0,False
2014-03-05,Friendly,0.1,Ukraine,USA,2,0,2,2,H,0,0,0,1,0,0,True
2014-03-05,AFC Asian Cup qualification,0.8,Uzbekistan,United Arab Emirates,1,1,2,0,D,1,0,0,0,1,0,False
2014-03-05,AFC Asian Cup qualification,0.8,Vietnam,Hong Kong,3,1,4,2,H,1,1,1,1,0,0,False
2014-03-05,Friendly,0.1,Wales,Iceland,3,1,4,2,H,1,1,1,1,0,0,False
2014-03-05,AFC Asian Cup qualification,0.8,Yemen,Malaysia,1,2,3,-1,A,1,1,0,0,0,1,True
2014-03-05,Friendly,0.1,Zambia,Uganda,2,1,3,1,H,1,1,0,1,0,0,False
2014-03-07,Friendly,0.1,Lesotho,Eswatini,0,1,1,-1,A,0,0,0,0,0,1,False
2014-03-09,Friendly,0.1,Lesotho,Eswatini,0,0,0,0,D,0,0,0,0,1,0,False
2014-03-15,Muratti Vase,0.6,Alderney,Guernsey,0,4,4,-4,A,0,1,1,0,0,1,False
2014-03-19,Friendly,0.1,Saint Lucia,Martinique,0,0,0,0,D,0,0,0,0,1,0,False
2014-03-25,Friendly,0.1,Yemen,Nepal,2,0,2,2,H,0,0,0,1,0,0,True
2014-03-26,Friendly,0.1,Andorra,Indonesia,0,1,1,-1,A,0,0,0,0,0,1,True
2014-03-27,Friendly,0.1,Aruba,Guam,2,2,4,0,D,1,1,1,0,1,0,False
2014-03-29,Friendly,0.1,Cuba,Indonesia,1,0,1,1,H,0,0,0,1,0,0,True
2014-03-30,Friendly,0.1,Aruba,Guam,2,0,2,2,H,0,0,0,1,0,0,False
2014-04-06,Friendly,0.1,Ellan Vannin,Monaco,10,0,10,10,H,0,1,1,1,0,0,False
2014-04-12,African Cup of Nations qualification,0.6,Mauritania,Mauritius,1,0,1,1,H,0,0,0,1,0,0,False
2014-04-13,Friendly,0.1,Afghanistan,Kyrgyzstan,0,0,0,0,D,0,0,0,0,1,0,True
2014-04-15,Friendly,0.1,Yemen,Chad,0,0,0,0,D,0,0,0,0,1,0,True
2014-04-17,Friendly,0.1,Guadeloupe,French Guiana,3,2,5,1,H,1,1,1,1,0,0,False
2014-04-20,African Cup of Nations qualification,0.6,Mauritius,Mauritania,0,2,2,-2,A,0,0,0,0,0,1,False
2014-04-26,Friendly,0.1,Tanzania,Burundi,0,3,3,-3,A,0,1,0,0,0,1,False
2014-04-27,Friendly,0.1,Philippines,Malaysia,0,0,0,0,D,0,0,0,0,1,0,False
2014-05-02,Windward Islands Tournament,0.6,Grenada,Saint Lucia,0,1,1,-1,A,0,0,0,0,0,1,True
2014-05-04,Windward Islands Tournament,0.6,Dominica,Grenada,3,5,8,-2,A,1,1,1,0,0,1,False
2014-05-05,Friendly,0.1,Sealand,Chagos Islands,1,1,2,0,D,1,0,0,0,1,0,True
2014-05-10,Friendly,0.1,Vatican City,Monaco,0,2,2,-2,A,0,0,0,0,0,1,False
2014-05-10,Palestine International Championship,0.6,Palestine,Jordan,1,0,1,1,H,0,0,0,1,0,0,False
2014-05-11,Muratti Vase,0.6,Jersey,Guernsey,1,4,5,-3,A,1,1,1,0,0,1,False
2014-05-11,Palestine International Championship,0.6,Pakistan,Sri Lanka,3,0,3,3,H,0,1,0,1,0,0,True
2014-05-12,Friendly,0.1,Afghanistan,Kyrgyzstan,1,0,1,1,H,0,0,0,1,0,0,True
2014-05-13,Friendly,0.1,Germany,Poland,0,0,0,0,D,0,0,0,0,1,0,False
2014-05-14,Friendly,0.1,Kuwait,Afghanistan,3,2,5,1,H,1,1,1,1,0,0,False
2014-05-14,Palestine International Championship,0.6,Jordan,Pakistan,1,0,1,1,H,0,0,0,1,0,0,True
2014-05-14,Palestine International Championship,0.6,Palestine,Sri Lanka,3,0,3,3,H,0,1,0,1,0,0,False
2014-05-16,Friendly,0.1,Kuwait,Kyrgyzstan,2,2,4,0,D,1,1,1,0,1,0,False
2014-05-17,African Cup of Nations qualification,0.6,Malawi,Chad,2,0,2,2,H,0,0,0,1,0,0,False
2014-05-17,African Cup of Nations qualification,0.6,Mauritania,Equatorial Guinea,1,0,1,1,H,0,0,0,1,0,0,False
2014-05-17,African Cup of Nations qualification,0.6,Namibia,Congo,1,0,1,1,H,0,0,0,1,0,0,False
2014-05-17,Friendly,0.1,Netherlands,Ecuador,1,1,2,0,D,1,0,0,0,1,0,False
2014-05-17,African Cup of Nations qualification,0.6,São Tomé and Príncipe,Benin,0,2,2,-2,A,0,0,0,0,0,1,False
2014-05-17,Friendly,0.1,Somaliland,Sealand,2,2,4,0,D,1,1,1,0,1,0,True
2014-05-17,Palestine International Championship,0.6,Sri Lanka,Jordan,0,4,4,-4,A,0,1,1,0,0,1,True
2014-05-17,Palestine International Championship,0.6,Palestine,Pakistan,3,0,3,3,H,0,1,0,1,0,0,False
2014-05-18,Friendly,0.1,Belarus,Iran,0,0,0,0,D,0,0,0,0,1,0,True
2014-05-18,African Cup of Nations qualification,0.6,Burundi,Botswana,0,0,0,0,D,0,0,0,0,1,0,False
2014-05-18,African Cup of Nations qualification,0.6,Central African Republic,Guinea-Bissau,0,0,0,0,D,0,0,0,0,1,0,True
2014-05-18,African Cup of Nations qualification,0.6,Eswatini,Sierra Leone,1,1,2,0,D,1,0,0,0,1,0,False
2014-05-18,African Cup of Nations qualification,0.6,Kenya,Comoros,1,0,1,1,H,0,0,0,1,0,0,False
2014-05-18,African Cup of Nations qualification,0.6,Liberia,Lesotho,1,0,1,1,H,0,0,0,1,0,0,False
2014-05-18,African Cup of Nations qualification,0.6,Libya,Rwanda,0,0,0,0,D,0,0,0,0,1,0,True
2014-05-18,African Cup of Nations qualification,0.6,Madagascar,Uganda,2,1,3,1,H,1,1,0,1,0,0,False
2014-05-18,African Cup of Nations qualification,0.6,Mozambique,South Sudan,5,0,5,5,H,0,1,1,1,0,0,False
2014-05-18,African Cup of Nations qualification,0.6,Tanzania,Zimbabwe,1,0,1,1,H,0,0,0,1,0,0,False
2014-05-19,AFC Challenge Cup,0.6,Maldives,Myanmar,2,3,5,-1,A,1,1,1,0,0,1,False
2014-05-19,AFC Challenge Cup,0.6,Palestine,Kyrgyzstan,1,0,1,1,H,0,0,0,1,0,0,True
2014-05-20,Friendly,0.1,French Guiana,Suriname,0,0,0,0,D,0,0,0,0,1,0,False
2014-05-20,AFC Challenge Cup,0.6,Philippines,Afghanistan,0,0,0,0,D,0,0,0,0,1,0,True
2014-05-20,AFC Challenge Cup,0.6,Turkmenistan,Laos,5,1,6,4,H,1,1,1,1,0,0,True
2014-05-20,Palestine International Championship,0.6,Palestine,Jordan,1,0,1,1,H,0,0,0,1,0,0,False
2014-05-21,Friendly,0.1,Burkina Faso,Senegal,1,1,2,0,D,1,0,0,0,1,0,False
2014-05-21,AFC Challenge Cup,0.6,Myanmar,Palestine,0,2,2,-2,A,0,0,0,0,0,1,True
2014-05-21,Friendly,0.1,Finland,Czech Republic,2,2,4,0,D,1,1,1,0,1,0,False
2014-05-21,Friendly,0.1,Kosovo,Turkey,1,6,7,-5,A,1,1,1,0,0,1,False
2014-05-21,Friendly,0.1,Liechtenstein,Belarus,1,5,6,-4,A,1,1,1,0,0,1,False
2014-05-21,AFC Challenge Cup,0.6,Maldives,Kyrgyzstan,2,0,2,2,H,0,0,0,1,0,0,False
2014-05-22,AFC Challenge Cup,0.6,Afghanistan,Turkmenistan,3,1,4,2,H,1,1,1,1,0,0,True
2014-05-22,Friendly,0.1,Hungary,Denmark,2,2,4,0,D,1,1,1,0,1,0,False
2014-05-22,AFC Challenge Cup,0.6,Laos,Philippines,0,2,2,-2,A,0,0,0,0,0,1,True
2014-05-22,Friendly,0.1,Ukraine,Niger,2,1,3,1,H,1,1,0,1,0,0,False
2014-05-23,Friendly,0.1,Bulgaria,Canada,1,1,2,0,D,1,0,0,0,1,0,True
2014-05-23,AFC Challenge Cup,0.6,Kyrgyzstan,Myanmar,1,0,1,1,H,0,0,0,1,0,0,True
2014-05-23,AFC Challenge Cup,0.6,Maldives,Palestine,0,0,0,0,D,0,0,0,0,1,0,False
2014-05-23,Friendly,0.1,Slovakia,Montenegro,2,0,2,2,H,0,0,0,1,0,0,False
2014-05-24,AFC Challenge Cup,0.6,Afghanistan,Laos,0,0,0,0,D,0,0,0,0,1,0,True
2014-05-24,Friendly,0.1,Moldova,Saudi Arabia,4,0,4,4,H,0,1,1,1,0,0,True
2014-05-24,AFC Challenge Cup,0.6,Turkmenistan,Philippines,0,2,2,-2,A,0,0,0,0,0,1,True
2014-05-25,Friendly,0.1,Republic of Ireland,Turkey,1,2,3,-1,A,1,1,0,0,0,1,False
2014-05-25,Friendly,0.1,Kosovo,Senegal,1,3,4,-2,A,1,1,1,0,0,1,True
2014-05-25,Friendly,0.1,Mali,Guinea,1,2,3,-1,A,1,1,0,0,0,1,True
2014-05-25,Friendly,0.1,Thailand,Kuwait,1,1,2,0,D,1,0,0,0,1,0,False
2014-05-26,Friendly,0.1,Australia,South Africa,1,1,2,0,D,1,0,0,0,1,0,False
2014-05-26,Friendly,0.1,Belgium,Luxembourg,5,1,6,4,H,1,1,1,1,0,0,False
2014-05-26,Friendly,0.1,Estonia,Gibraltar,1,1,2,0,D,1,0,0,0,1,0,False
2014-05-26,Friendly,0.1,Jamaica,Serbia,1,2,3,-1,A,1,1,0,0,0,1,True
2014-05-26,Friendly,0.1,North Macedonia,Cameroon,0,2,2,-2,A,0,0,0,0,0,1,True
2014-05-26,Friendly,0.1,Montenegro,Iran,0,0,0,0,D,0,0,0,0,1,0,True
2014-05-26,Friendly,0.1,Russia,Slovakia,1,0,1,1,H,0,0,0,1,0,0,False
2014-05-27,Friendly,0.1,Armenia,United Arab Emirates,4,3,7,1,H,1,1,1,1,0,0,True
2014-05-27,Friendly,0.1,France,Norway,4,0,4,4,H,0,1,1,1,0,0,False
2014-05-27,Friendly,0.1,Japan,Cyprus,1,0,1,1,H,0,0,0,1,0,0,False
2014-05-27,AFC Challenge Cup,0.6,Maldives,Philippines,2,3,5,-1,A,1,1,1,0,0,1,False
2014-05-27,Friendly,0.1,Moldova,Canada,1,1,2,0,D,1,0,0,0,1,0,True
2014-05-27,AFC Challenge Cup,0.6,Palestine,Afghanistan,2,0,2,2,H,0,0,0,1,0,0,True
2014-05-27,Friendly,0.1,Suriname,French Guiana,1,0,1,1,H,0,0,0,1,0,0,False
2014-05-27,Friendly,0.1,Tanzania,Malawi,1,0,1,1,H,0,0,0,1,0,0,False
2014-05-27,Friendly,0.1,Uzbekistan,Oman,0,1,1,-1,A,0,0,0,0,0,1,False
2014-05-28,Friendly,0.1,Angola,Morocco,2,0,2,2,H,0,0,0,1,0,0,True
2014-05-28,Friendly,0.1,Denmark,Sweden,1,0,1,1,H,0,0,0,1,0,0,False
2014-05-28,Friendly,0.1,South Korea,Tunisia,0,1,1,-1,A,0,0,0,0,0,1,False
2014-05-28,Friendly,0.1,Nigeria,Scotland,2,2,4,0,D,1,1,1,0,1,0,True
2014-05-29,Friendly,0.1,Cameroon,Paraguay,1,2,3,-1,A,1,1,0,0,0,1,True
2014-05-29,Baltic Cup,0.6,Finland,Lithuania,0,1,1,-1,A,0,0,0,0,0,1,True
2014-05-29,Friendly,0.1,Georgia,Saudi Arabia,2,0,2,2,H,0,0,0,1,0,0,True
2014-05-29,Baltic Cup,0.6,Latvia,Estonia,0,0,0,0,D,0,0,0,0,1,0,False
2014-05-29,AFC Challenge Cup,0.6,Maldives,Afghanistan,1,1,2,0,D,1,0,0,0,1,0,False
2014-05-29,Friendly,0.1,Uzbekistan,Oman,0,1,1,-1,A,0,0,0,0,0,1,False
2014-05-29,Friendly,0.1,Franconia,Raetia,4,2,6,2,H,1,1,1,1,0,0,False
2014-05-30,Friendly,0.1,Angola,Iran,1,1,2,0,D,1,0,0,0,1,0,True
2014-05-30,CFU Caribbean Cup qualification,0.6,Aruba,Turks and Caicos Islands,1,0,1,1,H,0,0,0,1,0,0,False
2014-05-30,Friendly,0.1,Austria,Iceland,1,1,2,0,D,1,0,0,0,1,0,False
2014-05-30,Friendly,0.1,Bosnia and Herzegovina,Ivory Coast,2,1,3,1,H,1,1,0,1,0,0,True
2014-05-30,African Cup of Nations qualification,0.6,Comoros,Kenya,1,1,2,0,D,1,0,0,0,1,0,False
2014-05-30,Friendly,0.1,England,Peru,3,0,3,3,H,0,1,0,1,0,0,False
2014-05-30,CFU Caribbean Cup qualification,0.6,French Guiana,British Virgin Islands,6,0,6,6,H,0,1,1,1,0,0,True
2014-05-30,Friendly,0.1,North Macedonia,Qatar,0,0,0,0,D,0,0,0,0,1,0,True
2014-05-30,CFU Caribbean Cup qualification,0.6,Montserrat,United States Virgin Islands,1,0,1,1,H,0,0,0,1,0,0,False
2014-05-30,Friendly,0.1,New Zealand,South Africa,0,0,0,0,D,0,0,0,0,1,0,False
2014-05-30,AFC Challenge Cup,0.6,Palestine,Philippines,1,0,1,1,H,0,0,0,1,0,0,True
2014-05-30,African Cup of Nations qualification,0.6,South Sudan,Mozambique,0,0,0,0,D,0,0,0,0,1,0,True
2014-05-30,Friendly,0.1,Spain,Bolivia,2,0,2,2,H,0,0,0,1,0,0,False
2014-05-30,Friendly,0.1,Switzerland,Jamaica,1,0,1,1,H,0,0,0,1,0,0,False
2014-05-30,Friendly,0.1,Uruguay,Northern Ireland,1,0,1,1,H,0,0,0,1,0,0,False
2014-05-31,Friendly,0.1,Albania,Romania,0,1,1,-1,A,0,0,0,0,0,1,True
2014-05-31,Friendly,0.1,Armenia,Algeria,1,3,4,-2,A,1,1,1,0,0,1,True
2014-05-31,African Cup of Nations qualification,0.6,Chad,Malawi,3,1,4,2,H,1,1,1,1,0,0,False
2014-05-31,Friendly,0.1,Colombia,Senegal,2,2,4,0,D,1,1,1,0,1,0,True
2014-05-31,Friendly,0.1,Croatia,Mali,2,1,3,1,H,1,1,0,1,0,0,False
2014-05-31,Baltic Cup,0.6,Finland,Estonia,2,0,2,2,H,0,0,0,1,0,0,True
2014-05-31,African Cup of Nations qualification,0.6,Guinea-Bissau,Central African Republic,3,1,4,2,H,1,1,1,1,0,0,False
2014-05-31,Friendly,0.1,Italy,Republic of Ireland,0,0,0,0,D,0,0,0,0,1,0,True
2014-05-31,Baltic Cup,0.6,Latvia,Lithuania,1,0,1,1,H,0,0,0,1,0,0,False
2014-05-31,Friendly,0.1,Mexico,Ecuador,3,1,4,2,H,1,1,1,1,0,0,True
2014-05-31,Friendly,0.1,Netherlands,Ghana,1,0,1,1,H,0,0,0,1,0,0,False
2014-05-31,Friendly,0.1,Norway,Russia,1,1,2,0,D,1,0,0,0,1,0,False
2014-05-31,Friendly,0.1,Portugal,Greece,0,0,0,0,D,0,0,0,0,1,0,False
2014-05-31,African Cup of Nations qualification,0.6,Rwanda,Libya,3,0,3,3,H,0,1,0,1,0,0,False
2014-05-31,African Cup of Nations qualification,0.6,Sierra Leone,Eswatini,1,0,1,1,H,0,0,0,1,0,0,False
2014-05-31,African Cup of Nations qualification,0.6,Uganda,Madagascar,1,0,1,1,H,0,0,0,1,0,0,False
2014-06-01,CFU Caribbean Cup qualification,0.6,Aruba,British Virgin Islands,7,0,7,7,H,0,1,1,1,0,0,False
2014-06-01,African Cup of Nations qualification,0.6,Benin,São Tomé and Príncipe,2,0,2,2,H,0,0,0,1,0,0,False
2014-06-01,African Cup of Nations qualification,0.6,Botswana,Burundi,1,0,1,1,H,0,0,0,1,0,0,False
2014-06-01,African Cup of Nations qualification,0.6,Congo,Namibia,3,0,3,3,H,0,1,0,1,0,0,False
2014-06-01,African Cup of Nations qualification,0.6,Equatorial Guinea,Mauritania,3,0,3,3,H,0,1,0,1,0,0,False
2014-06-01,Friendly,0.1,France,Paraguay,1,1,2,0,D,1,0,0,0,1,0,False
2014-06-01,Friendly,0.1,Germany,Cameroon,2,2,4,0,D,1,1,1,0,1,0,False
2014-06-01,Friendly,0.1,Honduras,Israel,2,4,6,-2,A,1,1,1,0,0,1,True
2014-06-01,African Cup of Nations qualification,0.6,Lesotho,Liberia,2,0,2,2,H,0,0,0,1,0,0,False
2014-06-01,Friendly,0.1,Sweden,Belgium,0,2,2,-2,A,0,0,0,0,0,1,False
2014-06-01,CFU Caribbean Cup qualification,0.6,Turks and Caicos Islands,French Guiana,0,6,6,-6,A,0,1,1,0,0,1,True
2014-06-01,Friendly,0.1,USA,Turkey,2,1,3,1,H,1,1,0,1,0,0,False
2014-06-01,CFU Caribbean Cup qualification,0.6,United States Virgin Islands,Bonaire,1,2,3,-1,A,1,1,0,0,0,1,True
2014-06-01,African Cup of Nations qualification,0.6,Zimbabwe,Tanzania,2,2,4,0,D,1,1,1,0,1,0,False
2014-06-01,CONIFA World Football Cup,0.6,Iraqi Kurdistan,Arameans Suryoye,1,2,3,-1,A,1,1,0,0,0,1,True
2014-06-01,CONIFA World Football Cup,0.6,Abkhazia,Occitania,1,1,2,0,D,1,0,0,0,1,0,True
2014-06-01,CONIFA World Football Cup,0.6,Darfur,Padania,0,20,20,-20,A,0,1,1,0,0,1,True
2014-06-01,CONIFA World Football Cup,0.6,Ellan Vannin,Artsakh,3,2,5,1,H,1,1,1,1,0,0,True
2014-06-02,Friendly,0.1,Costa Rica,Japan,1,3,4,-2,A,1,1,1,0,0,1,True
2014-06-02,CONIFA World Football Cup,0.6,Tamil Eelam,Arameans Suryoye,0,2,2,-2,A,0,0,0,0,0,1,True
2014-06-02,CONIFA World Football Cup,0.6,Sápmi,Abkhazia,1,2,3,-1,A,1,1,0,0,0,1,False
2014-06-02,CONIFA World Football Cup,0.6,Darfur,South Ossetia,0,19,19,-19,A,0,1,1,0,0,1,True
2014-06-02,CONIFA World Football Cup,0.6,Ellan Vannin,County of Nice,4,2,6,2,H,1,1,1,1,0,0,True
2014-06-03,CFU Caribbean Cup qualification,0.6,Aruba,French Guiana,0,2,2,-2,A,0,0,0,0,0,1,False
2014-06-03,Friendly,0.1,Brazil,Panama,4,0,4,4,H,0,1,1,1,0,0,False
2014-06-03,CFU Caribbean Cup qualification,0.6,British Virgin Islands,Turks and Caicos Islands,0,2,2,-2,A,0,0,0,0,0,1,True
2014-06-03,Friendly,0.1,Czech Republic,Austria,1,2,3,-1,A,1,1,0,0,0,1,False
2014-06-03,Friendly,0.1,Georgia,United Arab Emirates,0,1,1,-1,A,0,0,0,0,0,1,True
2014-06-03,Friendly,0.1,Greece,Nigeria,0,0,0,0,D,0,0,0,0,1,0,True
2014-06-03,Friendly,0.1,Mexico,Bosnia and Herzegovina,0,1,1,-1,A,0,0,0,0,0,1,True
2014-06-03,Friendly,0.1,Switzerland,Peru,2,0,2,2,H,0,0,0,1,0,0,False
2014-06-03,CONIFA World Football Cup,0.6,Tamil Eelam,Iraqi Kurdistan,0,9,9,-9,A,0,1,1,0,0,1,True
2014-06-03,CONIFA World Football Cup,0.6,Sápmi,Occitania,0,1,1,-1,A,0,0,0,0,0,1,False
2014-06-03,CONIFA World Football Cup,0.6,South Ossetia,Padania,1,3,4,-2,A,1,1,1,0,0,1,True
2014-06-03,CONIFA World Football Cup,0.6,Artsakh,County of Nice,0,1,1,-1,A,0,0,0,0,0,1,True
2014-06-04,Friendly,0.1,Argentina,Trinidad and Tobago,3,0,3,3,H,0,1,0,1,0,0,False
2014-06-04,Friendly,0.1,Ecuador,England,2,2,4,0,D,1,1,1,0,1,0,True
2014-06-04,Friendly,0.1,El Salvador,Ivory Coast,1,2,3,-1,A,1,1,0,0,0,1,True
2014-06-04,Friendly,0.1,Gibraltar,Malta,1,0,1,1,H,0,0,0,1,0,0,True
2014-06-04,Friendly,0.1,Hungary,Albania,1,0,1,1,H,0,0,0,1,0,0,False
2014-06-04,Friendly,0.1,Iceland,Estonia,1,0,1,1,H,0,0,0,1,0,0,False
2014-06-04,Friendly,0.1,Italy,Luxembourg,1,1,2,0,D,1,0,0,0,1,0,False
2014-06-04,Friendly,0.1,Jamaica,Egypt,2,2,4,0,D,1,1,1,0,1,0,True
2014-06-04,Friendly,0.1,Netherlands,Wales,2,0,2,2,H,0,0,0,1,0,0,False
2014-06-04,Friendly,0.1,Romania,Algeria,1,2,3,-1,A,1,1,0,0,0,1,True
2014-06-04,Friendly,0.1,Uruguay,Slovenia,2,0,2,2,H,0,0,0,1,0,0,False
2014-06-04,CONIFA World Football Cup,0.6,Padania,County of Nice,1,2,3,-1,A,1,1,0,0,0,1,True
2014-06-04,CONIFA World Football Cup,0.6,Abkhazia,South Ossetia,0,0,0,0,D,0,0,0,0,1,0,True
2014-06-04,CONIFA World Football Cup,0.6,Arameans Suryoye,Occitania,0,0,0,0,D,0,0,0,0,1,0,True
2014-06-04,CONIFA World Football Cup,0.6,Ellan Vannin,Iraqi Kurdistan,1,1,2,0,D,1,0,0,0,1,0,True
2014-06-05,CONIFA World Football Cup,0.6,Sápmi,Tamil Eelam,4,2,6,2,H,1,1,1,1,0,0,False
2014-06-05,CONIFA World Football Cup,0.6,Darfur,Artsakh,0,12,12,-12,A,0,1,1,0,0,1,True
2014-06-05,CONIFA World Football Cup,0.6,Padania,Abkhazia,3,3,6,0,D,1,1,1,0,1,0,True
2014-06-05,CONIFA World Football Cup,0.6,Occitania,Iraqi Kurdistan,2,2,4,0,D,1,1,1,0,1,0,True
2014-06-06,Friendly,0.1,Bolivia,Greece,1,2,3,-1,A,1,1,0,0,0,1,True
2014-06-06,Friendly,0.1,Brazil,Serbia,1,0,1,1,H,0,0,0,1,0,0,False
2014-06-06,Friendly,0.1,Colombia,Jordan,3,0,3,3,H,0,1,0,1,0,0,True
2014-06-06,Friendly,0.1,Costa Rica,Republic of Ireland,1,1,2,0,D,1,0,0,0,1,0,True
2014-06-06,Friendly,0.1,Croatia,Australia,1,0,1,1,H,0,0,0,1,0,0,True
2014-06-06,Friendly,0.1,Germany,Armenia,6,1,7,5,H,1,1,1,1,0,0,False
2014-06-06,Friendly,0.1,Japan,Zambia,4,3,7,1,H,1,1,1,1,0,0,True
2014-06-06,Friendly,0.1,Mexico,Portugal,0,1,1,-1,A,0,0,0,0,0,1,True
2014-06-06,Friendly,0.1,Poland,Lithuania,2,1,3,1,H,1,1,0,1,0,0,False
2014-06-06,Friendly,0.1,Russia,Morocco,2,0,2,2,H,0,0,0,1,0,0,False
2014-06-06,CONIFA World Football Cup,0.6,County of Nice,South Ossetia,3,0,3,3,H,0,1,0,1,0,0,True
2014-06-06,CONIFA World Football Cup,0.6,Arameans Suryoye,Ellan Vannin,1,4,5,-3,A,1,1,1,0,0,1,True
2014-06-07,Friendly,0.1,Argentina,Slovenia,2,0,2,2,H,0,0,0,1,0,0,False
2014-06-07,Friendly,0.1,Belgium,Tunisia,1,0,1,1,H,0,0,0,1,0,0,False
2014-06-07,Friendly,0.1,Cameroon,Moldova,1,0,1,1,H,0,0,0,1,0,0,False
2014-06-07,Friendly,0.1,El Salvador,Spain,0,2,2,-2,A,0,0,0,0,0,1,True
2014-06-07,Friendly,0.1,Estonia,Tajikistan,2,1,3,1,H,1,1,0,1,0,0,False
2014-06-07,Friendly,0.1,Honduras,England,0,0,0,0,D,0,0,0,0,1,0,True
2014-06-07,Friendly,0.1,Hungary,Kazakhstan,3,0,3,3,H,0,1,0,1,0,0,False
2014-06-07,Friendly,0.1,USA,Nigeria,2,1,3,1,H,1,1,0,1,0,0,False
2014-06-07,CONIFA World Football Cup,0.6,Sápmi,Artsakh,1,5,6,-4,A,1,1,1,0,0,1,False
2014-06-07,CONIFA World Football Cup,0.6,Tamil Eelam,Darfur,10,0,10,10,H,0,1,1,1,0,0,True
2014-06-07,CONIFA World Football Cup,0.6,Abkhazia,Occitania,0,1,1,-1,A,0,0,0,0,0,1,True
2014-06-07,CONIFA World Football Cup,0.6,Padania,Iraqi Kurdistan,1,1,2,0,D,1,0,0,0,1,0,True
2014-06-08,Friendly,0.1,France,Jamaica,8,0,8,8,H,0,1,1,1,0,0,False
2014-06-08,Friendly,0.1,Iran,Trinidad and Tobago,2,0,2,2,H,0,0,0,1,0,0,True
2014-06-08,Friendly,0.1,San Marino,Albania,0,3,3,-3,A,0,1,0,0,0,1,False
2014-06-08,CONIFA World Football Cup,0.6,South Ossetia,Arameans Suryoye,1,4,5,-3,A,1,1,1,0,0,1,True
2014-06-08,CONIFA World Football Cup,0.6,County of Nice,Ellan Vannin,0,0,0,0,D,0,0,0,0,1,0,True
2014-06-09,Friendly,0.1,Ghana,South Korea,4,0,4,4,H,0,1,1,1,0,0,True
2014-06-10,Friendly,0.1,Republic of Ireland,Portugal,1,5,6,-4,A,1,1,1,0,0,1,True
2014-06-12,FIFA World Cup,1.0,Brazil,Croatia,3,1,4,2,H,1,1,1,1,0,0,False
2014-06-13,FIFA World Cup,1.0,Chile,Australia,3,1,4,2,H,1,1,1,1,0,0,True
2014-06-13,FIFA World Cup,1.0,Mexico,Cameroon,1,0,1,1,H,0,0,0,1,0,0,True
2014-06-13,FIFA World Cup,1.0,Spain,Netherlands,1,5,6,-4,A,1,1,1,0,0,1,True
2014-06-14,FIFA World Cup,1.0,Colombia,Greece,3,0,3,3,H,0,1,0,1,0,0,True
2014-06-14,FIFA World Cup,1.0,England,Italy,1,2,3,-1,A,1,1,0,0,0,1,True
2014-06-14,FIFA World Cup,1.0,Ivory Coast,Japan,2,1,3,1,H,1,1,0,1,0,0,True
2014-06-14,FIFA World Cup,1.0,Uruguay,Costa Rica,1,3,4,-2,A,1,1,1,0,0,1,True
